Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
20040920  ,-0.08  ,-0.16  ,-0.14  ,-0.45  ,-0.35  ,-0.32
20040921   ,0.74   ,0.88   ,0.73   ,0.74   ,1.07   ,0.99
20040922  ,-1.01  ,-1.01  ,-0.85  ,-1.23  ,-1.04  ,-0.90
20040923   ,0.11   ,0.01  ,-0.04  ,-0.32  ,-0.53  ,-0.35
20040924   ,0.00   ,0.07   ,0.02  ,-0.12   ,0.27   ,0.05
20040927  ,-0.72  ,-0.75  ,-0.53  ,-0.64  ,-0.53  ,-0.53
20040928   ,0.54   ,0.62   ,0.33   ,0.50   ,0.50   ,0.54
20040929   ,0.54   ,0.62   ,0.44   ,0.58   ,0.27   ,0.32
20040930   ,1.16   ,0.87   ,0.92   ,0.09   ,0.59   ,0.79
20041001   ,0.87   ,0.98   ,0.84   ,1.36   ,1.28   ,1.32
20041004   ,0.51   ,0.36   ,0.34   ,0.46   ,0.30   ,0.27
20041005   ,0.10   ,0.18   ,0.19  ,-0.08   ,0.20   ,0.15
20041006   ,0.49   ,0.42   ,0.46   ,0.23   ,0.50   ,0.31
20041007  ,-0.32  ,-0.44  ,-0.31  ,-0.98  ,-0.31  ,-0.48
20041008   ,0.15  ,-0.04   ,0.40  ,-0.30   ,0.21   ,0.22
20041011   ,0.21   ,0.19   ,0.06   ,0.08   ,0.01  ,-0.07
20041012  ,-0.86  ,-0.61  ,-0.47  ,-0.64  ,-0.76  ,-0.67
20041013  ,-0.49  ,-0.57  ,-0.57  ,-0.24  ,-0.51  ,-0.38
20041014  ,-0.61  ,-0.47  ,-0.67  ,-0.62  ,-0.60  ,-0.77
20041015   ,0.50   ,0.59   ,0.47   ,0.39   ,0.48   ,0.44
20041018   ,0.01   ,0.13  ,-0.06   ,0.44   ,0.00  ,-0.08
20041019   ,0.21   ,0.04   ,0.18   ,0.16  ,-0.02  ,-0.15
20041020   ,0.28   ,0.39   ,0.02  ,-0.03  ,-0.10  ,-0.02
20041021   ,0.51   ,0.72   ,0.57   ,0.41   ,0.31   ,0.35
20041022   ,0.08  ,-0.23   ,0.03  ,-0.53  ,-0.06   ,0.06
20041025   ,0.06   ,0.41   ,0.26  ,-0.49  ,-0.17  ,-0.16
20041026  ,-0.01   ,0.28   ,0.21   ,0.67   ,0.61   ,0.91
20041027   ,0.76   ,0.71   ,0.37   ,1.42   ,0.64   ,0.62
20041028   ,0.49   ,0.27   ,0.29   ,0.47   ,0.70   ,0.56
20041029   ,0.20   ,0.09   ,0.23   ,0.04   ,0.26   ,0.44
20041101  ,-0.31   ,0.04  ,-0.15  ,-0.09   ,0.16   ,0.05
20041102   ,0.30   ,0.28   ,0.46   ,0.54   ,0.44   ,0.47
20041103   ,1.08   ,1.21   ,0.93   ,1.07   ,0.86   ,0.86
20041104   ,0.47   ,0.64   ,0.86   ,0.95   ,0.99   ,1.01
20041105   ,1.12   ,0.91   ,0.92   ,0.94   ,0.78   ,0.64
20041108  ,-0.29  ,-0.36  ,-0.28  ,-0.26  ,-0.39  ,-0.24
20041109   ,0.31   ,0.25   ,0.17  ,-0.12  ,-0.16   ,0.09
20041110   ,0.03   ,0.16  ,-0.05  ,-0.15  ,-0.04   ,0.04
20041111   ,0.67   ,0.63   ,0.40   ,0.77   ,0.71   ,0.68
20041112   ,1.13   ,0.92   ,0.98   ,0.99   ,1.11   ,0.84
20041115   ,0.49   ,0.46   ,0.45   ,0.30   ,0.01   ,0.05
20041116  ,-0.39  ,-0.42  ,-0.29  ,-0.52  ,-0.53  ,-0.37
20041117   ,0.97   ,0.97   ,0.82   ,0.90   ,0.92   ,0.94
20041118  ,-0.41  ,-0.30  ,-0.26  ,-0.16  ,-0.31  ,-0.22
20041119  ,-0.11  ,-0.18   ,0.27  ,-0.82  ,-0.19  ,-0.14
20041122   ,0.03   ,0.29   ,0.14  ,-0.15  ,-0.01   ,0.34
20041123   ,0.41   ,0.54   ,0.39  ,-0.07   ,0.24   ,0.48
20041124   ,0.81   ,0.79   ,0.78   ,0.52   ,0.52   ,0.72
20041125   ,0.53   ,0.44   ,0.44   ,0.48   ,0.60   ,0.56
20041126   ,0.22   ,0.20   ,0.13  ,-0.05   ,0.05   ,0.07
20041129   ,0.28   ,0.33   ,0.38  ,-0.09  ,-0.05  ,-0.05
20041130  ,-0.23  ,-0.20  ,-0.11  ,-0.60  ,-0.43  ,-0.27
20041201   ,0.71   ,0.86   ,0.61   ,1.38   ,1.08   ,0.96
20041202  ,-0.21  ,-0.14  ,-0.30   ,0.32  ,-0.27  ,-0.12
20041203   ,0.71   ,0.75   ,0.77   ,0.60   ,0.63   ,0.61
20041206  ,-0.51  ,-0.50  ,-0.56  ,-0.51  ,-0.52  ,-0.35
20041207  ,-0.76  ,-0.87  ,-0.62  ,-0.59  ,-0.50  ,-0.51
20041208  ,-0.69  ,-0.31  ,-0.39   ,0.03  ,-0.29  ,-0.25
20041209  ,-0.70  ,-0.51  ,-0.63  ,-0.14  ,-0.31  ,-0.33
20041210  ,-0.15  ,-0.09  ,-0.19  ,-0.28  ,-0.30  ,-0.15
20041213   ,0.57   ,0.76   ,0.63   ,0.92   ,1.04   ,1.05
20041214   ,0.29   ,0.36   ,0.24   ,0.42   ,0.20   ,0.32
20041215   ,0.99   ,0.98   ,1.11   ,0.39   ,0.68   ,0.86
20041216  ,-0.63  ,-0.71  ,-0.47  ,-0.26  ,-0.61  ,-0.32
20041217   ,0.37   ,0.34   ,0.58  ,-0.57   ,0.03  ,-0.15
20041220   ,0.12   ,0.12   ,0.31   ,0.22   ,0.46   ,0.49
20041221   ,0.38   ,0.55   ,0.50   ,0.42   ,0.43   ,0.47
20041222   ,0.31   ,0.34   ,0.36   ,0.55   ,0.41   ,0.40
20041223   ,0.62   ,0.54   ,0.59   ,0.35   ,0.52   ,0.40
20041224   ,0.27   ,0.17   ,0.32   ,0.15   ,0.27   ,0.20
20041227   ,0.40   ,0.16   ,0.36   ,0.10   ,0.12   ,0.06
20041228   ,0.70   ,0.70   ,0.55   ,0.59   ,0.34   ,0.47
20041229   ,0.02  ,-0.01  ,-0.04  ,-0.04  ,-0.17  ,-0.07
20041230   ,0.65   ,0.48   ,0.62   ,0.22   ,0.40   ,0.34
20041231  ,-0.01  ,-0.05   ,0.07  ,-0.23  ,-0.13  ,-0.18
20050103  ,-0.82  ,-0.80  ,-0.55  ,-0.45  ,-0.56  ,-0.63
20050104  ,-1.68  ,-1.51  ,-1.19  ,-1.31  ,-1.20  ,-1.22
20050105  ,-0.67  ,-0.81  ,-0.69  ,-0.54  ,-0.55  ,-0.62
20050106   ,0.01  ,-0.08  ,-0.05  ,-0.02   ,0.05   ,0.18
20050107  ,-0.13  ,-0.33  ,-0.24  ,-0.15  ,-0.31  ,-0.15
20050110   ,0.68   ,0.70   ,0.61   ,0.41   ,0.32   ,0.49
20050111  ,-0.01  ,-0.04   ,0.31  ,-0.35  ,-0.17  ,-0.37
20050112   ,0.66   ,0.68   ,0.71   ,0.43   ,0.34   ,0.39
20050113  ,-0.15  ,-0.09  ,-0.07  ,-0.70  ,-0.33  ,-0.23
20050114   ,0.10   ,0.31   ,0.44   ,0.40   ,0.12   ,0.35
20050117   ,0.32   ,0.21   ,0.31   ,0.08   ,0.02   ,0.10
20050118   ,0.50   ,0.34   ,0.21   ,0.30   ,0.34   ,0.32
20050119  ,-0.18  ,-0.23  ,-0.17  ,-0.67  ,-0.48  ,-0.31
20050120  ,-0.74  ,-0.77  ,-0.69  ,-0.90  ,-0.75  ,-0.90
20050121   ,0.61   ,0.46   ,0.55  ,-0.20   ,0.15   ,0.20
20050124  ,-0.45  ,-0.43  ,-0.12  ,-0.30   ,0.04  ,-0.20
20050125  ,-0.31  ,-0.08  ,-0.27   ,0.19  ,-0.12  ,-0.04
20050126   ,1.30   ,1.28   ,1.16   ,0.69   ,0.89   ,0.72
20050127   ,0.15   ,0.35   ,0.33   ,0.25   ,0.09   ,0.11
20050128  ,-0.36  ,-0.38  ,-0.36  ,-0.38  ,-0.41  ,-0.31
20050131   ,0.87   ,1.00   ,0.86   ,0.59   ,0.73   ,0.88
20050201   ,0.36   ,0.48   ,0.40   ,0.53   ,0.72   ,0.47
20050202   ,0.51   ,0.54   ,0.71   ,0.30   ,0.32   ,0.33
20050203  ,-0.30  ,-0.25  ,-0.23  ,-0.52  ,-0.36  ,-0.20
20050204   ,0.39   ,0.41   ,0.30   ,0.59   ,0.60   ,0.52
20050207  ,-0.15  ,-0.24  ,-0.01  ,-0.14  ,-0.17  ,-0.16
20050208  ,-0.06   ,0.06  ,-0.10   ,0.09   ,0.01  ,-0.04
20050209  ,-0.57  ,-0.60  ,-0.27  ,-0.57  ,-0.19  ,-0.08
20050210   ,0.29   ,0.35   ,0.29   ,0.30   ,0.70   ,0.30
20050211   ,0.84   ,0.69   ,0.53   ,0.69   ,0.72   ,0.73
20050214   ,0.67   ,0.54   ,0.80   ,0.55   ,0.46   ,0.60
20050215   ,0.24   ,0.28   ,0.27   ,0.42   ,0.45   ,0.57
20050216  ,-0.32  ,-0.07  ,-0.25  ,-0.30  ,-0.21  ,-0.11
20050217  ,-0.26  ,-0.20   ,0.02  ,-0.44  ,-0.12  ,-0.12
20050218  ,-0.11  ,-0.05   ,0.08   ,0.20   ,0.07  ,-0.03
20050221   ,0.16   ,0.05   ,0.14   ,0.14  ,-0.14  ,-0.17
20050222   ,0.15  ,-0.21   ,0.10  ,-0.40  ,-0.19  ,-0.49
20050223  ,-0.57  ,-0.44  ,-0.49  ,-0.35  ,-0.35  ,-0.13
20050224   ,0.48   ,0.67   ,0.54   ,0.42   ,0.35   ,0.53
20050225   ,0.88   ,1.05   ,1.01   ,1.01   ,1.14   ,1.15
20050228   ,0.30   ,0.14   ,0.51  ,-0.32  ,-0.01  ,-0.27
20050301   ,0.15   ,0.18   ,0.44   ,0.56   ,0.27   ,0.47
20050302  ,-0.24  ,-0.11  ,-0.13  ,-0.09  ,-0.05  ,-0.16
20050303  ,-0.16  ,-0.03   ,0.08  ,-0.15  ,-0.04  ,-0.05
20050304   ,0.98   ,1.06   ,0.99   ,0.97   ,1.32   ,1.22
20050307   ,0.04  ,-0.02   ,0.16   ,0.25   ,0.01   ,0.21
20050308   ,0.28   ,0.00   ,0.16  ,-0.19   ,0.18   ,0.00
20050309  ,-0.06  ,-0.16   ,0.15  ,-0.29  ,-0.50  ,-0.49
20050310  ,-0.43  ,-0.51  ,-0.46  ,-0.08  ,-0.44  ,-0.28
20050311   ,0.29   ,0.39   ,0.51  ,-0.36   ,0.03   ,0.09
20050314  ,-0.32  ,-0.26  ,-0.27  ,-0.08  ,-0.19  ,-0.06
20050315  ,-0.32  ,-0.26  ,-0.10  ,-0.33  ,-0.21  ,-0.14
20050316   ,0.29   ,0.16   ,0.19  ,-0.42  ,-0.25  ,-0.33
20050317  ,-0.25  ,-0.07  ,-0.08  ,-0.16  ,-0.16   ,0.11
20050318  ,-0.12  ,-0.11   ,0.16  ,-0.09   ,0.05  ,-0.12
20050321  ,-0.85  ,-0.62  ,-0.60  ,-0.57  ,-0.89  ,-0.75
20050322  ,-0.83  ,-0.60  ,-0.32  ,-0.62  ,-0.81  ,-0.76
20050323  ,-1.32  ,-1.28  ,-1.14  ,-0.19  ,-0.86  ,-0.81
20050324  ,-0.03   ,0.09  ,-0.08   ,0.00  ,-0.16   ,0.11
20050325  ,-0.05  ,-0.02  ,-0.07   ,0.08   ,0.06   ,0.06
20050328  ,-0.37  ,-0.28  ,-0.44  ,-0.08  ,-0.07  ,-0.12
20050329  ,-0.91  ,-0.78  ,-0.83  ,-0.53  ,-0.38  ,-0.51
20050330  ,-0.17   ,0.22  ,-0.20   ,0.73   ,0.28   ,0.45
20050331   ,0.87   ,0.81   ,1.10   ,0.05   ,0.55   ,0.62
20050401  ,-0.14  ,-0.21  ,-0.12  ,-0.53  ,-0.17  ,-0.09
20050404  ,-0.41  ,-0.30  ,-0.35  ,-0.27  ,-0.30  ,-0.25
20050405   ,0.34   ,0.25   ,0.32   ,0.84   ,0.49   ,0.38
20050406   ,0.22   ,0.26   ,0.20   ,0.16   ,0.38   ,0.44
20050407   ,0.42   ,0.27   ,0.28   ,0.43   ,0.35   ,0.29
20050408   ,0.26   ,0.02   ,0.17  ,-0.05  ,-0.04  ,-0.14
20050411  ,-0.22  ,-0.22  ,-0.22  ,-0.13  ,-0.05   ,0.07
20050412  ,-0.03   ,0.06  ,-0.09   ,0.05  ,-0.11  ,-0.13
20050413  ,-0.40  ,-0.54  ,-0.39  ,-0.40  ,-0.56  ,-0.44
20050414  ,-1.43  ,-1.49  ,-1.42  ,-0.93  ,-1.19  ,-1.28
20050415  ,-1.13  ,-1.09  ,-0.97  ,-0.80  ,-1.36  ,-1.56
20050418  ,-1.17  ,-0.78  ,-1.27  ,-0.57  ,-0.55  ,-0.63
20050419   ,1.81   ,1.70   ,1.73   ,0.78   ,1.10   ,1.06
20050420  ,-0.15  ,-0.42  ,-0.22  ,-0.62  ,-0.73  ,-0.75
20050421   ,0.34   ,0.73   ,0.10   ,1.14   ,0.53   ,0.79
20050422   ,0.18  ,-0.14   ,0.84  ,-0.15   ,0.20   ,0.17
20050425   ,0.16   ,0.27   ,0.34   ,0.34   ,0.51   ,0.54
20050426  ,-0.71  ,-0.75  ,-0.54  ,-0.60  ,-0.64  ,-0.64
20050427  ,-0.85  ,-0.68  ,-0.44  ,-0.31  ,-0.53  ,-0.52
20050428  ,-0.90  ,-1.07  ,-0.91  ,-0.74  ,-0.78  ,-0.52
20050429   ,0.27   ,0.33   ,0.46   ,0.75   ,0.70   ,0.67
20050502   ,0.18   ,0.48   ,0.28   ,0.32   ,0.30   ,0.51
20050503  ,-0.01  ,-0.18  ,-0.05   ,0.29  ,-0.03  ,-0.08
20050504   ,0.87   ,0.99   ,0.82   ,1.02   ,1.01   ,1.38
20050505   ,0.27   ,0.17   ,0.15   ,0.02   ,0.20   ,0.06
20050506  ,-0.05  ,-0.14   ,0.14  ,-0.06  ,-0.07  ,-0.08
20050509   ,0.54   ,0.50   ,0.42   ,0.28   ,0.23   ,0.34
20050510  ,-0.47  ,-0.56  ,-0.33  ,-0.67  ,-0.63  ,-0.77
20050511  ,-0.43  ,-0.42  ,-0.41  ,-0.03  ,-0.23  ,-0.22
20050512  ,-0.86  ,-0.88  ,-1.13  ,-0.55  ,-0.99  ,-0.94
20050513  ,-0.80  ,-0.70  ,-0.81  ,-0.20  ,-0.75  ,-0.70
20050516  ,-0.24   ,0.28   ,0.05   ,0.52   ,0.20   ,0.24
20050517  ,-0.47  ,-0.16  ,-0.62   ,0.11   ,0.12   ,0.21
20050518   ,1.12   ,1.16   ,0.92   ,1.10   ,1.20   ,1.16
20050519   ,0.42   ,0.38   ,0.40   ,0.44   ,0.53   ,0.55
20050520  ,-0.33  ,-0.30  ,-0.30  ,-0.28  ,-0.37  ,-0.22
20050523   ,0.60   ,0.72   ,0.58   ,0.52   ,0.64   ,0.59
20050524   ,0.09   ,0.16   ,0.07   ,0.14   ,0.05  ,-0.06
20050525  ,-0.54  ,-0.42  ,-0.59  ,-0.40  ,-0.21  ,-0.27
20050526   ,0.28   ,0.47   ,0.27   ,0.34   ,0.23   ,0.45
20050527   ,0.70   ,0.57   ,0.61   ,0.24   ,0.47   ,0.58
20050530  ,-0.07  ,-0.04   ,0.12  ,-0.04   ,0.01   ,0.07
20050531  ,-0.17  ,-0.27  ,-0.11  ,-0.89  ,-0.85  ,-0.55
20050601   ,0.18   ,0.37   ,0.41   ,0.75   ,0.70   ,0.48
20050602   ,0.45   ,0.54   ,0.40   ,0.38   ,0.36   ,0.19
20050603  ,-0.02  ,-0.15   ,0.09  ,-0.54  ,-0.28  ,-0.30
20050606   ,0.46   ,0.46   ,0.55   ,0.15   ,0.22   ,0.12
20050607   ,0.28   ,0.30   ,0.33   ,0.35   ,0.42   ,0.38
20050608  ,-0.36  ,-0.43  ,-0.22  ,-0.40  ,-0.28  ,-0.27
20050609   ,0.14   ,0.35   ,0.13   ,0.11   ,0.20   ,0.26
20050610  ,-0.30  ,-0.14  ,-0.11  ,-0.45  ,-0.09  ,-0.07
20050613   ,0.17   ,0.29   ,0.01   ,0.05   ,0.17   ,0.16
20050614   ,0.03   ,0.26   ,0.21   ,0.00  ,-0.02   ,0.17
20050615   ,0.77   ,0.82   ,0.87   ,0.27   ,0.59   ,0.44
20050616   ,0.94   ,0.62   ,0.50   ,0.27   ,0.53   ,0.50
20050617   ,0.91   ,0.68   ,0.83   ,0.72   ,1.06   ,1.09
20050620  ,-0.49  ,-0.52  ,-0.54  ,-0.48  ,-0.48  ,-0.47
20050621   ,0.24   ,0.21   ,0.36   ,0.14   ,0.04   ,0.23
20050622   ,0.05   ,0.11  ,-0.07  ,-0.13   ,0.05   ,0.16
20050623  ,-0.71  ,-0.77  ,-0.49  ,-0.84  ,-0.54  ,-0.61
20050624  ,-0.13  ,-0.28  ,-0.12  ,-0.62  ,-0.35  ,-0.40
20050627  ,-0.36  ,-0.14  ,-0.09  ,-0.37  ,-0.16  ,-0.15
20050628   ,0.50   ,0.77   ,0.42   ,0.65   ,0.40   ,0.31
20050629   ,0.24   ,0.19   ,0.11   ,0.09   ,0.12   ,0.22
20050630  ,-0.13  ,-0.19  ,-0.13  ,-0.46  ,-0.34  ,-0.22
20050701  ,-0.46  ,-0.37  ,-0.34  ,-0.23  ,-0.11  ,-0.11
20050704   ,0.06   ,0.14   ,0.12  ,-0.08   ,0.06  ,-0.02
20050705   ,0.40   ,0.65   ,0.32   ,0.47   ,0.42   ,0.43
20050706  ,-0.02  ,-0.08  ,-0.11  ,-0.27  ,-0.19  ,-0.08
20050707  ,-0.24  ,-0.22  ,-0.28  ,-0.27  ,-0.38  ,-0.36
20050708   ,0.90   ,1.17   ,0.78   ,1.11   ,1.05   ,0.85
20050711   ,1.42   ,1.31   ,1.16   ,1.01   ,0.97   ,1.03
20050712   ,0.80   ,0.69   ,0.73   ,0.72   ,0.58   ,0.69
20050713  ,-0.46  ,-0.51  ,-0.45  ,-0.28  ,-0.24  ,-0.23
20050714  ,-0.25  ,-0.35  ,-0.28   ,0.28   ,0.12  ,-0.03
20050715   ,0.02  ,-0.03   ,0.03  ,-0.01  ,-0.14  ,-0.02
20050718  ,-0.12  ,-0.22   ,0.01  ,-0.23  ,-0.25  ,-0.15
20050719   ,0.13   ,0.45   ,0.35   ,0.43   ,0.37   ,0.35
20050720   ,0.77   ,0.93   ,0.78   ,0.71   ,0.42   ,0.53
20050721   ,0.39   ,0.18   ,0.54   ,0.09   ,0.09   ,0.13
20050722  ,-0.07   ,0.24   ,0.03  ,-0.33  ,-0.06   ,0.11
20050725   ,0.05  ,-0.16  ,-0.02  ,-0.16  ,-0.01  ,-0.12
20050726  ,-0.23  ,-0.12  ,-0.26  ,-0.17  ,-0.24  ,-0.09
20050727   ,0.41   ,0.47   ,0.52   ,0.67   ,0.59   ,0.57
20050728   ,0.95   ,0.97   ,0.69   ,0.77   ,0.68   ,0.76
20050729   ,0.00  ,-0.05  ,-0.03  ,-0.31  ,-0.46  ,-0.35
20050801   ,0.52   ,0.66   ,0.57   ,0.43   ,0.37   ,0.34
20050802   ,0.48   ,0.57   ,0.56   ,0.72   ,0.73   ,0.86
20050803   ,0.03   ,0.17   ,0.15   ,0.47   ,0.42   ,0.40
20050804  ,-0.77  ,-0.67  ,-0.54  ,-0.53  ,-0.56  ,-0.40
20050805  ,-1.00  ,-0.84  ,-0.97  ,-0.68  ,-0.81  ,-0.89
20050808  ,-0.12   ,0.03  ,-0.02  ,-0.09   ,0.20  ,-0.02
20050809   ,0.57   ,0.42   ,0.53   ,0.64   ,0.73   ,0.61
20050810   ,0.72   ,0.66   ,0.91   ,0.38   ,0.75   ,0.80
20050811   ,0.97   ,0.91   ,0.88   ,0.76   ,0.79   ,0.74
20050812  ,-0.30  ,-0.35  ,-0.30  ,-0.36  ,-0.39  ,-0.30
20050815   ,0.14   ,0.17   ,0.21   ,0.07  ,-0.11  ,-0.01
20050816  ,-0.47  ,-0.61  ,-0.35  ,-0.85  ,-0.75  ,-0.65
20050817  ,-0.51  ,-0.48  ,-0.38  ,-0.21  ,-0.46  ,-0.36
20050818  ,-0.69  ,-0.64  ,-0.72  ,-0.30  ,-0.70  ,-0.54
20050819   ,0.17   ,0.21   ,0.11   ,0.18   ,0.36   ,0.47
20050822   ,0.85   ,0.92   ,1.04   ,0.49   ,0.63   ,0.66
20050823  ,-0.03  ,-0.08  ,-0.07  ,-0.31  ,-0.35  ,-0.29
20050824  ,-0.09  ,-0.04  ,-0.04  ,-0.39  ,-0.23  ,-0.24
20050825   ,0.08   ,0.09   ,0.07  ,-0.08  ,-0.09  ,-0.05
20050826  ,-0.27  ,-0.42  ,-0.39  ,-0.43  ,-0.57  ,-0.56
20050829  ,-0.07  ,-0.09  ,-0.27   ,0.12  ,-0.06  ,-0.02
20050830   ,0.14   ,0.08   ,0.03  ,-0.09   ,0.02   ,0.02
20050831   ,1.22   ,1.40   ,1.08   ,1.10   ,1.31   ,1.18
20050901   ,1.29   ,1.12   ,1.13   ,0.86   ,1.06   ,1.10
20050902   ,0.00  ,-0.09  ,-0.04  ,-0.04  ,-0.01  ,-0.17
20050905   ,0.32   ,0.22   ,0.30   ,0.26   ,0.29   ,0.30
20050906   ,0.04   ,0.39   ,0.04   ,0.70   ,0.51   ,0.46
20050907   ,0.16   ,0.12  ,-0.07   ,0.18   ,0.10   ,0.17
20050908  ,-0.13  ,-0.21  ,-0.39  ,-0.38  ,-0.34  ,-0.43
20050909   ,0.69   ,0.69   ,0.88   ,0.74   ,0.88   ,0.82
20050912  ,-0.13   ,0.01  ,-0.10  ,-0.18  ,-0.28  ,-0.41
20050913  ,-0.37  ,-0.49  ,-0.32  ,-0.65  ,-0.49  ,-0.64
20050914   ,0.08  ,-0.09   ,0.00  ,-0.16   ,0.06   ,0.28
20050915   ,0.07  ,-0.07   ,0.03  ,-0.12  ,-0.06   ,0.12
20050916   ,0.49   ,0.56   ,0.35   ,0.42   ,0.61   ,0.68
20050919  ,-0.27  ,-0.31  ,-0.28  ,-0.48  ,-0.34  ,-0.48
20050920  ,-0.25  ,-0.23  ,-0.01  ,-0.22  ,-0.27  ,-0.15
20050921  ,-0.38  ,-0.17  ,-0.08  ,-0.50  ,-0.26  ,-0.42
20050922  ,-0.74  ,-0.48  ,-0.43  ,-0.10  ,-0.25  ,-0.45
20050923  ,-0.16  ,-0.20  ,-0.26  ,-0.14  ,-0.28   ,0.01
20050926   ,0.71   ,0.91   ,1.00   ,0.64   ,0.99   ,0.92
20050927  ,-0.80  ,-0.46  ,-0.51  ,-0.46  ,-0.36  ,-0.40
20050928   ,0.40   ,0.34   ,0.45   ,0.52   ,0.70   ,0.79
20050929   ,0.29   ,0.69   ,0.58   ,0.53   ,0.59   ,0.70
20050930   ,0.37   ,0.23  ,-0.02   ,0.28  ,-0.09  ,-0.12
20051003   ,0.25  ,-0.10  ,-0.11  ,-0.05  ,-0.23  ,-0.14
20051004  ,-0.20  ,-0.26  ,-0.10  ,-0.16  ,-0.52  ,-0.29
20051005  ,-1.19  ,-1.40  ,-1.07  ,-1.03  ,-1.16  ,-1.31
20051006  ,-0.97  ,-0.60  ,-0.58  ,-0.47  ,-0.54  ,-0.60
20051007   ,0.17   ,0.16   ,0.11  ,-0.21  ,-0.04   ,0.04
20051010  ,-0.22  ,-0.35  ,-0.38  ,-0.24  ,-0.47  ,-0.55
20051011  ,-0.51  ,-0.28  ,-0.12  ,-0.10   ,0.01   ,0.09
20051012  ,-0.60  ,-0.42  ,-0.17  ,-0.47  ,-0.51  ,-0.63
20051013  ,-0.49  ,-0.48  ,-0.55  ,-0.30  ,-0.65  ,-0.80
20051014   ,0.58   ,0.56   ,0.42   ,0.57   ,0.55   ,0.76
20051017  ,-0.06  ,-0.15  ,-0.32  ,-0.07  ,-0.14   ,0.05
20051018  ,-0.98  ,-1.00  ,-0.78  ,-0.59  ,-1.02  ,-1.09
20051019  ,-0.25   ,0.05   ,0.01   ,0.37  ,-0.04   ,0.13
20051020  ,-0.20  ,-0.43  ,-0.28  ,-0.55  ,-0.56  ,-0.71
20051021  ,-0.27  ,-0.19  ,-0.21  ,-0.23  ,-0.27  ,-0.05
20051024   ,1.12   ,1.21   ,0.88   ,1.15   ,1.26   ,1.49
20051025   ,0.69   ,0.51   ,0.65   ,0.25   ,0.48   ,0.41
20051026  ,-0.14  ,-0.20  ,-0.07  ,-0.23  ,-0.11  ,-0.20
20051027  ,-0.69  ,-0.74  ,-0.27  ,-0.79  ,-0.66  ,-0.47
20051028  ,-0.04   ,0.42   ,0.28   ,0.60   ,0.40   ,0.50
20051031   ,1.10   ,0.96   ,0.91   ,1.12   ,0.94   ,1.32
20051101   ,0.18   ,0.10   ,0.44   ,0.24   ,0.26   ,0.44
20051102   ,0.86   ,1.00   ,0.62   ,0.72   ,0.87   ,0.86
20051103   ,0.27   ,0.11  ,-0.02   ,0.42   ,0.43   ,0.20
20051104  ,-0.21  ,-0.33  ,-0.30  ,-0.25  ,-0.45  ,-0.56
20051107   ,0.38   ,0.21   ,0.37   ,0.44   ,0.19   ,0.17
20051108  ,-0.09  ,-0.17  ,-0.20  ,-0.18  ,-0.07  ,-0.19
20051109  ,-0.11   ,0.06  ,-0.08  ,-0.26   ,0.01   ,0.01
20051110  ,-0.27  ,-0.16  ,-0.32   ,0.34  ,-0.07   ,0.05
20051111   ,0.83   ,0.39   ,0.56   ,0.64   ,0.76   ,0.65
20051114  ,-0.54  ,-0.60  ,-0.61  ,-0.33  ,-0.29  ,-0.40
20051115  ,-0.59  ,-0.62  ,-0.63  ,-0.21  ,-0.31  ,-0.56
20051116  ,-0.25  ,-0.22  ,-0.14  ,-0.06  ,-0.09  ,-0.11
20051117   ,1.25   ,1.28   ,1.15   ,0.98   ,1.13   ,1.08
20051118   ,0.62   ,0.63   ,0.48   ,0.46   ,0.75   ,0.67
20051121   ,0.47   ,0.35   ,0.13   ,0.23   ,0.47   ,0.19
20051122   ,0.62   ,0.64   ,0.63   ,0.44   ,0.70   ,0.53
20051123   ,0.04   ,0.28   ,0.22   ,0.32   ,0.34   ,0.57
20051124  ,-0.15   ,0.00  ,-0.17  ,-0.15  ,-0.16  ,-0.10
20051125  ,-0.09   ,0.00  ,-0.07   ,0.07  ,-0.01  ,-0.02
20051128   ,0.18  ,-0.07   ,0.23  ,-0.25  ,-0.03  ,-0.18
20051129  ,-0.11   ,0.02   ,0.03  ,-0.32  ,-0.28  ,-0.11
20051130   ,0.59   ,0.54   ,0.34  ,-0.40  ,-0.50  ,-0.50
20051201   ,0.78   ,0.93   ,0.90   ,1.00   ,1.17   ,1.15
20051202   ,0.55   ,0.46   ,0.55   ,0.52   ,0.42   ,0.41
20051205   ,0.53   ,0.36   ,0.52  ,-0.07   ,0.13   ,0.17
20051206  ,-0.04   ,0.14  ,-0.05   ,0.16   ,0.18   ,0.09
20051207  ,-0.26  ,-0.34  ,-0.19  ,-0.29  ,-0.42  ,-0.37
20051208   ,0.18   ,0.11  ,-0.01   ,0.07   ,0.04   ,0.08
20051209   ,0.66   ,0.53   ,0.48   ,0.29   ,0.24   ,0.34
20051212   ,1.01   ,1.06   ,1.20   ,0.68   ,0.90   ,0.68
20051213  ,-0.05  ,-0.01  ,-0.06   ,0.19   ,0.36   ,0.07
20051214   ,0.42   ,0.36   ,0.53   ,0.22   ,0.45   ,0.35
20051215   ,0.18  ,-0.36  ,-0.13  ,-0.19  ,-0.36  ,-0.36
20051216   ,0.23   ,0.15   ,0.17   ,0.19   ,0.19   ,0.16
